data,app,type
After the latest update the app is not even opening for me it keeps on crashing. The device I use is a Redmi note 4 with 3 gigs of ram. Now i can't sync my honor band 4 with my phone. Very disappointing Huawei.,Huawei Health,problem_report
"Doesn't allow integration to other services like Strava. I will have to return my Watch GT if I can't at the very least manually export my activities. Otherwise good app. Syncs some activities to Google Fit, but misses most of the data.",Huawei Health,problem_report
"The app is pretty good, but once I switched phones it didn't ask me for my details and info, so I pretty much lost my data.. There wasn't an option to sign in..",Huawei Health,problem_report
i cant open the app every time it says network error,Huawei Health,problem_report
"Wrong calculations of Steps I think it is adding steps from Honor Band 6 and Android Smartphone and showing the overall total. That's completely wrong! Example: Smart Band shows 12,000 steps but in this App it shows 18,000 steps. This bug needs to be fixed urgently.",Huawei Health,problem_report
Step count of Redmi note 8 pro is being added automatically leading to inaccuracies in my Statistics...only the honor band 5 should count in the app ...and outdoor cycling should be added...need to use another app for the same..adidas running,Huawei Health,problem_report
I am not able to connect my Honor AM16 wired Heart rate earphones. Im sure there is some issue with the app as it only allows connecting bluetooth devices.,Huawei Health,problem_report
"After the last update I can't connect my watch to the phone, and I can't set my gender as well",Huawei Health,problem_report
I have a bug. I connected the application to MyFitnessPal. After  synchronisation I have a few hundred thousands of calories burnt in  MyFitnessPal.,Huawei Health,problem_report
"App has been great until a recent update, it's wiped all my data, alarms and has changed all settings to default. After changing settings continuosly, my watch is still resetting and I now don't know what to do about it. Really unhappy",Huawei Health,problem_report
This app seems to of crashed and will no longer open.,Huawei Health,problem_report
since the last update the data is not synchronized automatically but the option is enabled,Huawei Health,problem_report
Happy with this app at this first...then the face watch cant open...totally blank when click it,Huawei Health,problem_report
Hello. Auto pause is active in the settings but unfortunately when i stop cicling the time counter didn't stop. And i have to pause manually. This is boring.,Huawei Health,problem_report
Now waiting 5 day for download|! Wat can I to duo?,Huawei Health,problem_report
"I can't connect my huawei gt3 pro to my phone , samsung note 20 ultra , watch to supported !!!!",Huawei Health,problem_report
Profile won't allow me to keep height and weight settings. Reverts to 15Ft and 86lbs,Huawei Health,problem_report
Now i'm going to remove this app from my mobile even after thus update this  is showing google play services are updating.. what the hell is going on??,Huawei Health,problem_report
"I bought this thinking i could use this for open water swimming. Far from efficient, as i couldnt close the app after i finished. Would have been great to have been able to tell the actual water temp too. Also the sleep function is ineffective.",Huawei Health,problem_report
Aftsr latest update gt2 doesnt connect to internet. Cannot show weather data and cant check for update... Also cant change watch faces. Also probkems in help page... Simply notngood,Huawei Health,problem_report
Huawei watch FIT -1E4 is not pairing with samsung mobile.Please suggest ...,Huawei Health,problem_report
My sleep data is not getting synced from band to app. How do I fix this. It's been three days I have bought the band.,Huawei Health,problem_report
"After 2 hours, weather reports not responding. Only displays message ""check internet connection"" even the phone is online",Huawei Health,problem_report
Why does it need me to login again and again when I just paired by Band 5 with it. Stupid experience loses data every few weeks.,Huawei Health,problem_report
I can't pair my watch (band 6) to my Samsung A52...Please help.I received the watch as a gift.,Huawei Health,problem_report
Usually pretty good but lately it's stopped tracking my trajectory which is  kinda ruining my distances.,Huawei Health,problem_report
"Please stop sending duplicate notifications to huawei watches, I figured out that people are reporting this bug over a year, and I'm not the only one who has this issue. Please please fix it. I love my watch but this bug kills all good feelings about it.",Huawei Health,problem_report
