data,app,type
Installed the app on my galaxy S5 followed all the instructions and made sure my vivosmart was paired with my phone but the app can't find the device. I've tried multiple times. It's so frustrating.,Garmin Connect,problem_report
"This was a great app however no update in recent times, need auto pause feature Most of the apps support auto pause n start feature, will appreciate more sporty interface.",Huawei Health,feature_request
Simple to use and consistently connects on first try. The app is good but should have a way for all devices to sum up their individual information in the app. That would be my only improvement.,Garmin Connect,feature_request
it is great though i would like to see Pokemon GO added as a supported third party app so Adventure Sync works properly on Samsung Devices. Google Fit is great if it would sync samsung health data too.,Samsung Health,feature_request
"Excellent and very useful. The latest version is amazing! Thank you Samsung. I am enjoying using it. Just one feedback, Novi Sad altitude is 74-80m, not around 57m. Excellent recent update that shows very nice daily data.",Samsung Health,problem_report
"1. The earlier version was about to alert me on Carousell. Now it cannot. 2. I m from Singapore. Yet, the details show I m in Malaysia. These are completely two different countries.",Garmin Connect,problem_report
I cant pair my honor band 5... Its says update to 4.0.0.sth .... I hate this app... Got a mew product and it doesnot work ...,Huawei Health,problem_report
Since last update it stop displaying any heart rate or sleep data (just steps and calorie). It disconnect/connect very often without any reason. Insight doesn't work properly (comparison to your demographic doesn't work at all). You have to force a refresh a few times to get data showing up properly.,Garmin Connect,problem_report
"Used to use this app to track steps/miles. Worked fine. Now wants permission for phone and contacts and won't work without it. Should have an opt out feature and still allow those who liked its functionality before the ""upgrade"" to continue using it as before.",Samsung Health,feature_request
"A very good app to use it with my SmartWatch but I would recommend to have more options and do further improvements for better use. And a variety of watch faces would be far greater because that is what consumers care about the most, how it looks.",Huawei Health,feature_request
"What is the probability of getting a section that you can get a ""Monthly"" tracking icon for this? It would be great to be able to look at one's overall tracking process without having to post on a calendar daily ",Samsung Health,feature_request
I just updated health App yesterday and your app mention that we need new version of mobile 4.0 which is not available in Android phone . My all previous data is of no use . What I gonna do with your watch without app ? Please fix it,Huawei Health,problem_report
Huawei health not syncing with other app like google fit. If possible add on timing for us too choose when the app sync eg:15 min,Huawei Health,problem_report
"When I measure stress out heart rate the screen sometimes freezes and I have to restart my phone. Otherwise, I like the app but wish there was a way to enter other exercises.",Samsung Health,feature_request
